event-id,visible,timestamp,long,lat,argos:best-level,argos:calcul-freq,argos:iq,argos:lat1,argos:lat2,argos:lc,argos:lon1,argos:lon2,argos:nb-mes,argos:nb-mes-120,manually-marked-outlier,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individualID,study-name
9018020107,True,24:04.0,-123.057,35.26,-131.0,651157.87,0.0,35.26,30.375999999999998,B,-123.057,-140.209,2.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-01388,2005CA-Bmu-01388,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018020108,True,55:40.0,-122.56299999999999,35.198,-134.0,651157.87,0.0,35.198,25.938000000000002,B,-122.56299999999999,-77.024,2.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-01388,2005CA-Bmu-01388,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018020109,True,59:31.0,-123.65299999999999,35.355,-129.0,651157.87,10.0,35.355,33.988,Z,-123.65299999999999,-128.349,5.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-01388,2005CA-Bmu-01388,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018020110,True,01:50.0,-122.31,35.234,-134.0,651157.87,0.0,35.234,44.148999999999994,B,-122.31,-167.533,2.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-01388,2005CA-Bmu-01388,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018020111,True,50:31.0,-122.307,35.315,-129.0,651215.68,60.0,35.315,43.106,0,-122.307,-160.797,4.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-01388,2005CA-Bmu-01388,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018020112,True,03:35.0,-121.931,35.357,-129.0,651157.87,0.0,35.357,32.183,B,-121.931,-137.438,2.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-01388,2005CA-Bmu-01388,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018011311,True,40:00.0,-121.99799999999999,36.685,,,,36.685,,,-121.99799999999999,,,,,gps,Balaenoptera musculus,2005CA-ST15-00845,2005CA-Bmu-00845,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018019945,True,29:16.0,-121.90700000000001,36.611,-133.0,648410.31,50.0,36.611,41.458,0,-121.90700000000001,-147.30700000000002,5.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-00845,2005CA-Bmu-00845,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018019946,True,45:26.0,-122.0,36.361999999999995,-131.0,648447.31,50.0,36.361999999999995,30.412,1,-122.0,-152.112,9.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-00845,2005CA-Bmu-00845,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018019947,True,19:09.0,-122.677,36.045,-128.0,648466.62,50.0,36.045,32.652,0,-122.677,-139.748,4.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-00845,2005CA-Bmu-00845,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018019948,True,03:00.0,-122.535,35.575,-134.0,648466.62,0.0,35.575,33.111,B,-122.535,-129.316,2.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-00845,2005CA-Bmu-00845,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018019949,True,18:46.0,-122.96,35.988,-134.0,648466.62,0.0,35.988,41.025,B,-122.96,-147.46,2.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-00845,2005CA-Bmu-00845,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018019950,True,11:00.0,-122.809,36.19,-133.0,648381.37,60.0,36.19,27.256999999999998,0,-122.809,-165.59,4.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-00845,2005CA-Bmu-00845,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018019951,True,08:44.0,-122.751,36.123000000000005,-129.0,648472.37,50.0,36.123000000000005,40.216,1,-122.751,-141.755,7.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-00845,2005CA-Bmu-00845,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018019952,True,33:12.0,-122.515,36.109,-132.0,648444.37,58.0,36.109,41.293,0,-122.515,-149.63,4.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-00845,2005CA-Bmu-00845,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018019953,True,50:07.0,-122.698,36.137,-128.0,648466.18,56.0,36.137,29.838,2,-122.698,-153.45600000000002,9.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-00845,2005CA-Bmu-00845,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018019954,True,02:08.0,-122.537,36.408,-134.0,648466.18,0.0,36.408,38.836,B,-122.537,-136.026,2.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-00845,2005CA-Bmu-00845,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018019955,True,09:21.0,-122.583,36.264,-130.0,648466.18,0.0,36.264,39.336,B,-122.583,-137.694,2.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-00845,2005CA-Bmu-00845,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018019956,True,21:10.0,-122.11399999999999,36.299,-131.0,648446.87,50.0,36.299,31.311999999999998,1,-122.11399999999999,-145.39700000000002,6.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-00845,2005CA-Bmu-00845,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018019957,True,26:57.0,-121.99600000000001,36.314,-131.0,648422.81,58.0,36.314,32.067,0,-121.99600000000001,-142.734,5.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-00845,2005CA-Bmu-00845,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018019958,True,09:56.0,-121.97200000000001,36.564,-126.0,648460.0,60.0,36.564,32.674,1,-121.97200000000001,-140.185,4.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-00845,2005CA-Bmu-00845,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018019959,True,46:02.0,-123.012,37.699,-132.0,648460.0,0.0,37.699,42.13,B,-123.012,-99.78299999999999,2.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-00845,2005CA-Bmu-00845,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018019960,True,39:42.0,-123.48,38.454,-133.0,648472.12,60.0,38.454,43.423,0,-123.48,-149.88299999999998,5.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-00845,2005CA-Bmu-00845,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018019961,True,53:25.0,-123.853,39.033,-130.0,648450.62,50.0,39.033,32.696999999999996,0,-123.853,-156.484,4.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-00845,2005CA-Bmu-00845,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018019962,True,08:34.0,-123.756,39.05,-131.0,648460.0,10.0,39.05,42.128,Z,-123.756,-136.673,6.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-00845,2005CA-Bmu-00845,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018019963,True,34:28.0,-123.97399999999999,39.22,-130.0,648482.81,60.0,39.22,34.961999999999996,0,-123.97399999999999,-145.028,4.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-00845,2005CA-Bmu-00845,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018019964,True,42:07.0,-123.93299999999999,39.319,-133.0,648457.12,0.0,39.319,45.199,A,-123.93299999999999,-153.85399999999998,3.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-00845,2005CA-Bmu-00845,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018019965,True,55:42.0,-123.95200000000001,39.336,-129.0,648468.62,50.0,39.336,35.222,0,-123.95200000000001,-103.811,5.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-00845,2005CA-Bmu-00845,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018019966,True,04:28.0,-123.756,39.559,-136.0,648460.0,10.0,39.559,37.561,Z,-123.756,-135.036,4.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-00845,2005CA-Bmu-00845,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018019967,True,06:21.0,-123.955,39.486999999999995,-138.0,648464.87,0.0,39.486999999999995,47.251999999999995,B,-123.955,-163.986,2.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-00845,2005CA-Bmu-00845,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018019968,True,29:15.0,-123.912,39.458,-122.0,648454.12,56.0,39.458,44.254,0,-123.912,-148.196,5.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-00845,2005CA-Bmu-00845,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018019969,True,31:27.0,-123.945,39.486,-130.0,648464.87,50.0,39.486,32.908,1,-123.945,-91.87799999999999,8.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-00845,2005CA-Bmu-00845,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018019970,True,48:49.0,-123.837,39.606,-130.0,648437.81,58.0,39.606,44.105,0,-123.837,-100.303,4.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-00845,2005CA-Bmu-00845,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018019971,True,21:01.0,-124.25399999999999,39.895,-134.0,648464.87,0.0,39.895,42.876000000000005,B,-124.25399999999999,-141.24200000000002,2.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-00845,2005CA-Bmu-00845,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018019972,True,22:25.0,-124.381,40.436,-136.0,648415.87,0.0,40.436,30.796,A,-124.381,-171.11900000000003,3.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-00845,2005CA-Bmu-00845,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018019973,True,38:35.0,-124.37899999999999,40.391,-131.0,648464.87,60.0,40.391,34.22,0,-124.37899999999999,-154.898,4.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-00845,2005CA-Bmu-00845,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018019974,True,02:49.0,-124.38,40.811,-125.0,648450.37,60.0,40.811,43.141000000000005,1,-124.38,-135.735,4.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-00845,2005CA-Bmu-00845,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018019975,False,41:31.0,-124.031,40.717,-136.0,648430.31,50.0,40.717,34.766999999999996,0,-124.031,-149.69799999999998,4.0,0.0,True,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-00845,2005CA-Bmu-00845,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018019976,True,57:01.0,-124.29799999999999,40.979,-131.0,648450.87,50.0,40.979,36.637,1,-124.29799999999999,-103.023,5.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-00845,2005CA-Bmu-00845,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018019977,True,18:20.0,-124.351,40.844,-125.0,648453.31,56.0,40.844,36.732,1,-124.351,-144.29399999999998,8.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-00845,2005CA-Bmu-00845,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018019978,True,13:46.0,-124.296,40.965,-126.0,648455.37,0.0,40.965,38.426,B,-124.296,-137.355,2.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-00845,2005CA-Bmu-00845,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018019979,True,55:21.0,-124.554,40.564,-131.0,648459.18,0.0,40.564,45.294,A,-124.554,-100.81299999999999,3.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-00845,2005CA-Bmu-00845,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018019980,True,57:53.0,-123.863,39.015,-130.0,648453.62,0.0,39.015,35.133,A,-123.863,-105.324,3.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-00845,2005CA-Bmu-00845,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018019981,True,01:08.0,-124.015,38.969,-133.0,648475.12,80.0,38.969,40.422,A,-124.015,-131.602,3.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-00845,2005CA-Bmu-00845,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018019982,True,22:19.0,-122.851,37.36,-134.0,648453.62,0.0,37.36,42.582,B,-122.851,-148.096,2.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-00845,2005CA-Bmu-00845,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018019983,True,14:31.0,-121.9,36.01,-132.0,648466.31,0.0,36.01,40.571,A,-121.9,-144.541,3.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-00845,2005CA-Bmu-00845,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018019984,True,25:45.0,-121.74,35.836999999999996,-129.0,648466.31,0.0,35.836999999999996,41.303999999999995,B,-121.74,-148.762,2.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-00845,2005CA-Bmu-00845,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018019985,True,04:20.0,-120.74700000000001,34.552,-131.0,648466.31,0.0,34.552,38.266999999999996,B,-120.74700000000001,-139.543,2.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-00845,2005CA-Bmu-00845,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018019986,True,08:23.0,-119.875,34.088,-136.0,648466.31,0.0,34.088,29.425,B,-119.875,-142.613,2.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-00845,2005CA-Bmu-00845,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018019987,True,55:17.0,-120.40299999999999,33.958,-136.0,648466.31,10.0,33.958,42.595,A,-120.40299999999999,-164.99099999999999,3.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-00845,2005CA-Bmu-00845,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018019988,True,02:13.0,-120.48899999999999,34.025999999999996,-130.0,648461.37,66.0,34.025999999999996,30.65,2,-120.48899999999999,-136.075,5.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-00845,2005CA-Bmu-00845,Blue whales Eastern North Pacific 1993-2008 - Argos Data
9018019989,True,50:25.0,-120.397,34.006,-136.0,648461.37,0.0,34.006,26.837,B,-120.397,-155.819,2.0,0.0,,argos-doppler-shift,Balaenoptera musculus,2005CA-ST15-00845,2005CA-Bmu-00845,Blue whales Eastern North Pacific 1993-2008 - Argos Data
